listing_id,title,url,price,location,property_type,bedrooms,bathrooms,area,furnished,description,images,seller_name,fetched_at
U5759584,1 Bedroom Penthouse for rent at Lavile Kuala Lumpur,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-lavile-kuala-lumpur-in-kuala-lumpur-kuala-lumpur-u5759584,RM700,"Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,820 Sqft,Fully Furnished,"This property is a 820 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Lavile Kuala Lumpur project in Kuala Lumpur, Kuala Lumpur and was completed in Aug 2015. You can rent this penthouse long term for RM700 per month.
Fully Furnished Single Room For Rent
Partial or fully furnished - move in Immediately!
Bed Frame & Mattress
Wardrobe
Table & Chair
Facilitates :
Air-Condition/Fan
WIFI
Washing machine
Refrigerator
* Water heater
* Water Filter / Water dispenser
CCTV
Interested Contact the Landlord Directly:
WhatsApp: 601161903950","https://cdn.fazwaz.com/wbr/0npNi2OIUviNlmsfR5btxqVrCOM/2850x1515/unit/5759584/1bed-room.jpg,https://cdn.fazwaz.com/wbr/rV560ItPx1Z9-1OeQlS0MsY1BDw/250x250/unit/5759584/whatsapp-image-2025-09-25-at-215209-1085dd2d.jpg,https://cdn.fazwaz.com/wbr/chpl5JPItZgU7RFYHmXBE58mQWM/250x250/unit/5759584/whatsapp-image-2025-09-25-at-215209-1b64ad1b.jpg,https://cdn.fazwaz.com/wbr/QympscFQZzEeWblpJtfR44bAb8k/250x250/unit/5759584/whatsapp-image-2025-09-25-at-215209-2d079ce2.jpg,https://cdn.fazwaz.com/wbr/iYfO0NcUNI7T419vZOpGclV99tk/250x250/unit/5759584/whatsapp-image-2025-09-22-at-224259-40dee7aa.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5774093,1 Bedroom Penthouse for rent at Jalan Kuching,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-jalan-kuching-in-batu-kuala-lumpur-u5774093,RM750,"Batu, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,600 Sqft,Fully Furnished,"This property is a 600 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Jalan Kuching project in Batu, Kuala Lumpur and was completed in Sep 2022. You can rent this penthouse long term for RM750 per month.
Fully Furnished Condominium 1bedroom 1bathroom
Fully furnished Condominium,kindly message the landlord on wassapp for more details +60 11 6769 6293","https://cdn.fazwaz.com/wbr/3O8lmwQOxnJCprQqaIETgyYnbQ0/2850x1515/unit/5774093/img-4113.jpeg,https://cdn.fazwaz.com/wbr/jnfrdhelNAas9sP9hqOlzW-Pjw0/250x250/unit/5774093/img-4114.jpeg,https://cdn.fazwaz.com/wbr/_ViYTc0ZKb6B_KpwlRZOA3V69U0/250x250/unit/5774093/img-4115.jpeg,https://cdn.fazwaz.com/wbr/Q4zZdmjm4TxItsYCvfWPteazmoI/250x250/unit/5774093/img-4116.jpeg,https://cdn.fazwaz.com/wbr/PEDaY5vneon7FecqZggHA2ZjP0c/250x250/unit/5774093/img-4117.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5705088,1 Bedroom Penthouse for rent at KLCC,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-klcc-in-bandar-kuala-lumpur-kuala-lumpur-u5705088,"RM4,930","Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,554 Sqft,Fully Furnished,"This property is a 554 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the KLCC project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Jan 2012. You can rent this penthouse long term for RM4,930 per month.
Inbox directly owner A condo common room with a private b
Inbox directly owner
A condo common room with a private bathroom for the tenant's own use.
+60 11 5930 7804
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp : +60 11 5930 7804 direct owner","https://cdn.fazwaz.com/wbr/ns-PacfiZ0uKSEcYAgZRzym0hjs/2850x1515/unit/5705088/img-1648.jpeg,https://cdn.fazwaz.com/wbr/nns6E_-2M-0jzLmTRR46L-N7850/250x250/unit/5705088/img-1649.jpeg,https://cdn.fazwaz.com/wbr/m_LUVtHbpUI2n99_r5xFJ8peJPw/250x250/unit/5705088/img-1652.jpeg,https://cdn.fazwaz.com/wbr/FZJkTnqRLSUX7VK4p3AqlOwMTyQ/250x250/unit/5705088/img-1653.jpeg,https://cdn.fazwaz.com/wbr/ubSStG0Chz7zPTFf2QG30unAAL0/250x250/unit/5705088/img-1654.jpeg",Agent / Partner,2025-12-08T21:22:45.991489+00:00
U5753304,1 Bedroom Penthouse for rent at KL Gateway Residences,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-kl-gateway-residences-in-kuala-lumpur-kuala-lumpur-u5753304,RM700,"Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,550 Sqft,Fully Furnished,"This property is a 550 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the KL Gateway Residences project in Kuala Lumpur, Kuala Lumpur and was completed in Oct 2022. You can rent this penthouse long term for RM700 per month.
1 bedroom condo for rent
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response:011‑1676 9362‬","https://cdn.fazwaz.com/wbr/JZ6I6C7w9GpUTn5TGqQCvPBdU_s/2850x1515/unit/5753304/img-8638.jpeg,https://cdn.fazwaz.com/wbr/ZHb9NXltVEvfO99HAxNl6A-l2TI/250x250/unit/5753304/img-8639.jpeg,https://cdn.fazwaz.com/wbr/RqBq27D-7obHwr8L1R7KAwq4Omc/250x250/unit/5753304/img-8640.jpeg,https://cdn.fazwaz.com/wbr/cgGuXsmTM4Qu5K1y67wJkfPtpXM/250x250/unit/5753304/img-8643.jpeg,https://cdn.fazwaz.com/wbr/DXa7yNL6FuaJaQC4ji4J7Bk4nlU/250x250/unit/5753304/img-8644.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5806907,2 Bedroom Penthouse for rent at Lavile Kuala Lumpur,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-lavile-kuala-lumpur-in-kuala-lumpur-kuala-lumpur-u5806907,RM760,"Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,2,1,669 Sqft,Fully Furnished,"This property is a 669 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Lavile Kuala Lumpur project in Kuala Lumpur, Kuala Lumpur and was completed in Aug 2015. You can rent this penthouse long term for RM760 per month.
Master bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽
Serious tenant, please feel free to contact
Muhamad Anuar 011 6825 9632
for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/AgVgXjPhganRj38ALPbMlQG4O5k/2850x1515/unit/5806907/2bedroom4211.jpg,https://cdn.fazwaz.com/wbr/E3QZHbMF1smuRuyUW6k30C1nZvE/250x250/unit/5806907/2bdrooms23322.jpg,https://cdn.fazwaz.com/wbr/vhNHPkgI2E4gC-TRMPWGH7NKLV8/250x250/unit/5806907/2bedrooks332.jpg,https://cdn.fazwaz.com/wbr/fleGzezEyNpdUHYeLVXUaquYWQQ/250x250/unit/5806907/2bedrooms22110.jpg,https://cdn.fazwaz.com/wbr/Cv6dj4BHpFRKJ1T_sUJL3-9s9WU/250x250/unit/5806907/2bedrooms4432.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5705065,1 Bedroom Penthouse for rent at KLCC,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-klcc-in-bandar-kuala-lumpur-kuala-lumpur-u5705065,"RM24,700","Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,778 Sqft,Fully Furnished,"This property is a 778 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the KLCC project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Jan 2012. You can rent this penthouse long term for RM24,700 per month.
Inbox directly owner A condo common room with a private b
Inbox directly owner
A condo common room with a private bathroom for the tenant's own use.
+60 11 5930 7804
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp : +60 11 5930 7804 direct owner","https://cdn.fazwaz.com/wbr/sTt5UYZUrUjZxDV8xOgCZXdeYZ0/2850x1515/unit/5705065/img-1225.jpeg,https://cdn.fazwaz.com/wbr/Gxnb8SD5zCAYelV5eyCyvnmGvZ0/250x250/unit/5705065/img-1226.jpeg,https://cdn.fazwaz.com/wbr/sLh0qMj0b3l6UuO8CduTzLnxE8c/250x250/unit/5705065/img-1227.jpeg,https://cdn.fazwaz.com/wbr/-im4YwZvqZH-ucB5x3my2gUPxR0/250x250/unit/5705065/img-1228.jpeg,https://cdn.fazwaz.com/wbr/53KH9Ig8_Cs9iA_zOO3Lz9zTZL0/250x250/unit/5705065/img-1229.jpeg",Agent / Partner,2025-12-08T21:22:45.991489+00:00
U5752820,1 Bedroom Penthouse for rent at Jalan Kuching,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-jalan-kuching-in-batu-kuala-lumpur-u5752820,RM550,"Batu, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,512 Sqft,Fully Furnished,"This property is a 512 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Jalan Kuching project in Batu, Kuala Lumpur and was completed in Sep 2022. You can rent this penthouse long term for RM550 per month.
A single room for rent with a private bathroom
Available Rooms:
* Photos shown are for illustration only.
* Room Comes With:
* Aircond + fan
* Study table & chair
* Wardrobe
* FREE high-speed WiFi (100mbps)
* Utilities included
* Complete kitchen and cooking equipment
* Fridge & washing machine
* Car park available
* Non-smoking unit preferred
I Condo Facilities:
* Swimming pool
* Gymnasium
* Playground
* Gated & guarded with 24/7 security
* Access card system (lobby, lift & walkway to LRT)
* SERIOUS TENANT: please feel free to contact the landlord via WhatsApp 601161903950","https://cdn.fazwaz.com/wbr/C8Pyq2lMsK9Sgb9uw6VPQnnBDLI/2850x1515/unit/5752820/razak-city.jpg,https://cdn.fazwaz.com/wbr/UTBmg4Nn3h0zoHo1_E131ISeAvM/250x250/unit/5752820/526557830-777933621356762-8234379598840618699-n.jpg,https://cdn.fazwaz.com/wbr/2Uk-Ulyqd5PgV9x_fNTN39RuCWQ/250x250/unit/5752820/526659387-777933631356761-2461913896899865646-n.jpg,https://cdn.fazwaz.com/wbr/KmXPkBT2dA5qkrBGOY3mBfnFzqA/250x250/unit/5752820/526691247-777933634690094-659918018425873605-n.jpg,https://cdn.fazwaz.com/wbr/QuZbtLKeQyA7XaI3YJuxJNweIGc/250x250/unit/5752820/527097837-777933628023428-6131811520238314659-n.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5753303,1 Bedroom Penthouse for rent at Taman Desa,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-taman-desa-in-kuala-lumpur-kuala-lumpur-u5753303,RM400,"Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,400 Sqft,Fully Furnished,"This property is a 400 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Taman Desa project in Kuala Lumpur, Kuala Lumpur and was completed in May 2023. You can rent this penthouse long term for RM400 per month.
Singe bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)Fully furnished non sharing Available to move in ASAP.Got Car 🚗 park included.Notes:You can send a message via WhatsApp for fast response.016 219 8047","https://cdn.fazwaz.com/wbr/JEeuIpEz1Jzs0hRvodglBryRiJQ/2850x1515/unit/5753303/single-bedroom9880.jpg,https://cdn.fazwaz.com/wbr/NyooKxYUGc_aDsqFUvCzTxCZ4G4/250x250/unit/5753303/single-bedroom009.jpg,https://cdn.fazwaz.com/wbr/iaVaJ0OOdUJWISKo7H990UWcj7U/250x250/unit/5753303/single-bedroom883.jpg,https://cdn.fazwaz.com/wbr/k1zuTMtloZBQnjEf_fC3XMcPClM/250x250/unit/5753303/single-bedroom983.jpg,https://cdn.fazwaz.com/wbr/16Hlaj4tPfy3NvVGil7nG4_gIlw/250x250/unit/5753303/single-bedroom9883.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5736169,1 Bedroom Penthouse for rent at Sungai Besi,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-sungai-besi-in-petaling-kuala-lumpur-u5736169,RM450,"Petaling, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,400 Sqft,Fully Furnished,"This property is a 400 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Sungai Besi project in Petaling, Kuala Lumpur and was completed in Feb 2024. You can rent this penthouse long term for RM450 per month.
Single bedroom also got private bathroom
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,Sending A message Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
016 219 8047","https://cdn.fazwaz.com/wbr/J0uR4aMQkPbl4UOsYiSZXfjKdwA/2850x1515/unit/5736169/single-bedroom55k.jpg,https://cdn.fazwaz.com/wbr/O2aZ0I4KQ16SwdCtEaNXheCdTCs/250x250/unit/5736169/single-bedroom66kk.jpg,https://cdn.fazwaz.com/wbr/0umvrknrG6kR_HA_HjPev1X3J08/250x250/unit/5736169/single-bedroom77kk.jpg,https://cdn.fazwaz.com/wbr/BQUEEvMnx6Gz28FzKZwQXirHAsM/250x250/unit/5736169/single-bedroom7k8.jpg,https://cdn.fazwaz.com/wbr/zriZUakGPEgs4Vt6WSh_fZXsqQk/250x250/unit/5736169/single-bedroom88k.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5673335,1 Bedroom Penthouse for rent at 51G Kuala Lumpur,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-51g-kuala-lumpur-in-bandar-kuala-lumpur-kuala-lumpur-u5673335,RM500,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,602 Sqft,Fully Furnished,"This property is a 602 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the 51G Kuala Lumpur project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Apr 2023. You can rent this penthouse long term for RM500 per month.
Studio Unit For Rent At Bandar Kuala Lumpur, Kuala Lumpur,
Fully furnished studio unit for rent Kitchen Cabinet, Mattress, TV, A/C, Sofa, Refrigerator, Bedframe, Water Heater, Dining Table, Hood & Hub, Wardrobe, Curtain, Microwave, Washing Machine Facilities Security 24 Hr, Swimming, Squasy, Elevator, Mart, Restaurant, Sauna, Playground, Badminton, Gym, Covered Parking Message the landlord on WhatsApp for more details +60 1169483138","https://cdn.fazwaz.com/wbr/qGUpjUAoG7AZ3KvKHy3EksEI20g/2850x1515/unit/5673335/img-5431.jpeg,https://cdn.fazwaz.com/wbr/z4jC7IbuWe0YrOYGHMW-63OL4Ws/250x250/unit/5673335/img-5432.jpeg,https://cdn.fazwaz.com/wbr/W-cr94d3NkYOVaDON5QljvlzWjc/250x250/unit/5673335/img-5433.jpeg,https://cdn.fazwaz.com/wbr/qxSzu1ZRTMniFsXh7hMnnCmAjjA/250x250/unit/5673335/img-5434.jpeg,https://cdn.fazwaz.com/wbr/-7NTq-lT2OuJfyQATELVP-wCFs8/250x250/unit/5673335/img-5435.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5663634,Studio Penthouse for rent at Taman Desa,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-taman-desa-in-kuala-lumpur-kuala-lumpur-u5663634,RM750,"Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,0,1,805 Sqft,Fully Furnished,"This property is a 805 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Taman Desa project in Kuala Lumpur, Kuala Lumpur and was completed in May 2023. You can rent this penthouse long term for RM750 per month.
A 2bedroom for rent Fully furnished
Facilities Provided tor you:
High-Speed Wifi
Washing Machine
Dryer
Water Heater
Water dispenser
Hotel Lock
Benefits of Renting with us.
Cleaning Service
High-Speed WIFI
Maintenance Service
Careline Customer Serviceplease feel free to contact the landlord via WhatsApp 601161903950","https://cdn.fazwaz.com/wbr/6TuFyNvVyxaJ-9JtohVgMIvuoQo/2850x1515/unit/5663634/2bedroom-suites.jpg,https://cdn.fazwaz.com/wbr/QmilurVKdZB8taQyVKHkT23J1YI/250x250/unit/5663634/504807854-10058901200840243-7760856772262564734-n.jpg,https://cdn.fazwaz.com/wbr/A53CwegjIUsHauiLc6nk8rO09W0/250x250/unit/5663634/505086107-1484996182954240-5493177611351494074-n.jpg,https://cdn.fazwaz.com/wbr/SSVrnNOdxGo0Xf09Ack1Ot0jbHE/250x250/unit/5663634/505186650-1033143845150378-6602618855342884224-n.jpg,https://cdn.fazwaz.com/wbr/DSEZJ70SN6bUo91kmxSOm2ccqXA/250x250/unit/5663634/505550678-1425656062116528-7065487861380551029-n.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5673828,1 Bedroom Penthouse for rent at 51G Kuala Lumpur,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-51g-kuala-lumpur-in-bandar-kuala-lumpur-kuala-lumpur-u5673828,RM500,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,602 Sqft,Fully Furnished,"This property is a 602 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the 51G Kuala Lumpur project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Apr 2023. You can rent this penthouse long term for RM500 per month.
Studio Until For Rent At Bandar Kuala Lumpur, Kuala Lumpur
Fully Furnished Studio Room For Rent Free Wifi Washing Machine Water Filter Kettle Kitchen for cook Refrigerator Cleaning service Message the owner on Whatsapp For more details ‪ +60 1169483138","https://cdn.fazwaz.com/wbr/6lT3mgUHRfYdV2sHcN-4xxxRyCg/2850x1515/unit/5673828/img-3200.jpeg,https://cdn.fazwaz.com/wbr/S3grbwOeYLVR6LO-17Su3BUfR4A/250x250/unit/5673828/img-3201.jpeg,https://cdn.fazwaz.com/wbr/s3jfIcNkLGEo7BDGDwExmuD8guQ/250x250/unit/5673828/img-3203.jpeg,https://cdn.fazwaz.com/wbr/EfOWmZLhQrUmbHmycTVa35c9kmo/250x250/unit/5673828/img-3204.jpeg,https://cdn.fazwaz.com/wbr/QzsK-symcJsq__95n6m-PGzlvbg/250x250/unit/5673828/img-3205.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5624901,1 Bedroom Penthouse for rent at 51G Kuala Lumpur,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-51g-kuala-lumpur-in-bandar-kuala-lumpur-kuala-lumpur-u5624901,RM550,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,599 Sqft,Fully Furnished,"This property is a 599 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the 51G Kuala Lumpur project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Apr 2023. You can rent this penthouse long term for RM550 per month.
1 Bedroom Penthouse for rent at Mid Valley City (Write Revi
Kindly Follow the instructions of the Unit Here🔥🔥 BY 🏡,
Serious tenant, please feel free contact
Via(WhatsApp)
Fully furnished non sharing Available to move in ASAP.
Got Car 🚗 park included.
Notes:You can send a message via WhatsApp for fast response.
014-3988048","https://cdn.fazwaz.com/wbr/7gxoBcAwQNJqGrP3aSrAfYtU8uY/2850x1515/unit/5624901/098.jpg,https://cdn.fazwaz.com/wbr/6xmmOpZCUZhyQg5NRf5vFH4tqAw/250x250/unit/5624901/12338-copy-copy.jpg,https://cdn.fazwaz.com/wbr/3V2MUPX37EbhbFa2jLW8mXY42k8/250x250/unit/5624901/90j.jpg,https://cdn.fazwaz.com/wbr/RZPIfq8VmdpcXjBzW8wpXCotrgg/250x250/unit/5624901/bn.jpg,https://cdn.fazwaz.com/wbr/C6dw1AeuNA_9OdYLJgzbnzt-68g/250x250/unit/5624901/hbn-copy.jpg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5635179,Studio Penthouse for rent at 51G Kuala Lumpur,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-51g-kuala-lumpur-in-bandar-kuala-lumpur-kuala-lumpur-u5635179,RM600,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,0,1,650 Sqft,Fully Furnished,"This property is a 650 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the 51G Kuala Lumpur project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Apr 2023. You can rent this penthouse long term for RM600 per month.
Studio Room For Rent At 51G Kuala Lumpur
Fully Furnished
✅Free Wifi
✅Washing Machine
✅Water Filter
✅Kettle
✅Kitchen for cook
✅Refrigerator
✅Cleaning service
.
⚡No Agent Fees
⚡FREE utilities (water & electricity)
Studio unit come with air-conditioner, fan, study table, chair & wardrobe
.
Message the owner on Whatsapp For more details ‪ +60 11-6774 8262","https://cdn.fazwaz.com/wbr/Mi1Kr1KKkU9GiuiowSA_56PAC94/2850x1515/unit/5635179/img-1856.jpeg,https://cdn.fazwaz.com/wbr/HIz5BY8BwXgJxiw0kfT4c9isL58/250x250/unit/5635179/img-1858.jpeg,https://cdn.fazwaz.com/wbr/OpUUp_UkufMcsNMNpV1ohchljGk/250x250/unit/5635179/img-1859.jpeg,https://cdn.fazwaz.com/wbr/DMdDz3KYumnpgUq_ZKiKYlKCP_8/250x250/unit/5635179/img-1860.jpeg,https://cdn.fazwaz.com/wbr/ENucKDDaZ7ozk1CIFgw_EVVFWYY/250x250/unit/5635179/img-1861.jpeg",Agent / Partner,2025-12-08T21:22:45.991489+00:00
U5741639,1 Bedroom Penthouse for rent at Green Residence Cheras,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-green-residence-cheras-in-bandar-kuala-lumpur-kuala-lumpur-u5741639,RM400,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,1,1,450 Sqft,Fully Furnished,"This property is a 450 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Green Residence Cheras project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Dec 2018. You can rent this penthouse long term for RM400 per month.
Since bedroom also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽 Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/lFZrkknkjGqBcxPryxL-pl_RrrI/2850x1515/unit/5741639/2995c73c-1722-42f2-b862-bde570191feb.jpeg,https://cdn.fazwaz.com/wbr/E3c8RPqOW2qlH_6elsvvbqgE434/250x250/unit/5741639/044252ce-3405-4a31-af7d-634362906cec.jpeg,https://cdn.fazwaz.com/wbr/I7xroiA4kc2M4kCONcLDDoMRJm0/250x250/unit/5741639/5244890f-4054-4bd1-be86-dd358c30527d.jpeg,https://cdn.fazwaz.com/wbr/A2NVpdWwuWf-H1IAq6acvauEdT4/250x250/unit/5741639/76555b60-9a64-4bad-a9ba-c802069f8fad.jpeg,https://cdn.fazwaz.com/wbr/bXvn5h1bLk6nqd1G8zF9vBHPmXI/250x250/unit/5741639/b6b5dfe2-ea3c-4fe4-a430-a626d1a30d50.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5741563,2 Bedroom Penthouse for rent at Nadi Bangsar,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-nadi-bangsar-in-bandar-kuala-lumpur-kuala-lumpur-u5741563,RM750,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,2,1,800 Sqft,Fully Furnished,"This property is a 800 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Nadi Bangsar project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Dec 2023. You can rent this penthouse long term for RM750 per month.
Master bedrooms also got private bathroom
The whole Unit For Rent Private Bedroom 🛏 and Toilet 🚽 Serious tenant, please feel free to contact Muhamad at ‪ ‪60-16‑219-8047‬ ‬for more information and viewing arrangement. Many thanks.","https://cdn.fazwaz.com/wbr/jBiBzPTD6A1tyjkkNIly_x0pemU/2850x1515/unit/5741563/be3dea2d-2fbb-40f2-9116-b9cce8989c01.jpeg,https://cdn.fazwaz.com/wbr/MrZGJYm6WQeQ5q91o63JX40uffA/250x250/unit/5741563/8b03b1ab-0343-4de0-8279-a08bc0217d5c.jpeg,https://cdn.fazwaz.com/wbr/GuIF73QRLtoi1Bigh--imp8luuQ/250x250/unit/5741563/b1f17d05-7868-4a00-9cae-58f35f87df21.jpeg,https://cdn.fazwaz.com/wbr/evAonngHkZmkZDMlDY_uP7DOMnU/250x250/unit/5741563/ec1ef876-e65b-48b0-a6c1-f36c400c3cb5.jpeg,https://cdn.fazwaz.com/wbr/8ZhkkLo53nDoglksSfSkwhZOpsI/250x250/unit/5741563/fc81ec83-5667-4580-8d8b-ea7c09966452.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
U5830544,Studio Penthouse for rent at Setia Sky Residence,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-setia-sky-residence-in-bandar-kuala-lumpur-kuala-lumpur-u5830544,RM650,"Bandar Kuala Lumpur, Kuala Lumpur, Kuala Lumpur",Penthouse,0,1,609 Sqft,Fully Furnished,"This property is a 609 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Setia Sky Residence project in Bandar Kuala Lumpur, Kuala Lumpur and was completed in Apr 2022. You can rent this penthouse long term for RM650 per month.
FULLY FURNISHED FOR RENT AND COMFORTABLE FOR YOU
The whole Unit For Rent
Private Bedroom and Toilet
+60 11-3720 3821
for more information and viewing arrangement many thanks.","https://cdn.fazwaz.com/wbr/mcm_kFzpMJPr1joqeFX2GKZZOBQ/2850x1515/unit/5830544/img-6574.jpeg,https://cdn.fazwaz.com/wbr/7Pw7WK8d-Xk1g_79hHrSPakopa0/250x250/unit/5830544/img-6579.jpeg,https://cdn.fazwaz.com/wbr/OY3rpnPGKO_7DBhyH9Ja5WNthM8/250x250/unit/5830544/img-6575.jpeg,https://cdn.fazwaz.com/wbr/W6ydhcgyPtfa6VO-9j29HJdDZLo/250x250/unit/5830544/img-6577.jpeg,https://cdn.fazwaz.com/wbr/4xHYzTxhYRmBfTJZz_FdZF5F1E4/250x250/unit/5830544/img-6580.jpeg",Private Owner,2025-12-08T21:22:45.991489+00:00
